상권_코드,서비스_업종_코드,최초_분기,최종_분기,관측_분기_수,전체기간_기대_분기_수,전체기간_누락률,활성기간_기대_분기_수,활성기간_누락률
3001491,CS100001,20211,20254,20,20,0.0,20,0.0
3001491,CS100002,20211,20254,20,20,0.0,20,0.0
3001491,CS100003,20211,20254,20,20,0.0,20,0.0
3001491,CS100004,20211,20254,20,20,0.0,20,0.0
3001491,CS100005,20211,20254,20,20,0.0,20,0.0
3001491,CS100006,20211,20254,20,20,0.0,20,0.0
3001491,CS100007,20211,20242,14,20,0.3,14,0.0
3001491,CS100008,20211,20254,20,20,0.0,20,0.0
3001491,CS100009,20211,20254,20,20,0.0,20,0.0
3001491,CS100010,20211,20254,20,20,0.0,20,0.0
3001491,CS200006,20211,20254,20,20,0.0,20,0.0
3001491,CS200007,20211,20254,20,20,0.0,20,0.0
3001491,CS200016,20211,20241,13,20,0.35,13,0.0
3001491,CS200024,20211,20254,20,20,0.0,20,0.0
3001491,CS200028,20211,20254,20,20,0.0,20,0.0
3001491,CS200029,20211,20254,20,20,0.0,20,0.0
3001491,CS200030,20211,20254,20,20,0.0,20,0.0
3001491,CS200031,20211,20254,20,20,0.0,20,0.0
3001491,CS200034,20211,20222,6,20,0.7,6,0.0
3001491,CS200037,20211,20254,20,20,0.0,20,0.0
3001491,CS300001,20211,20254,20,20,0.0,20,0.0
3001491,CS300002,20211,20254,20,20,0.0,20,0.0
3001491,CS300010,20211,20254,20,20,0.0,20,0.0
3001491,CS300011,20211,20254,20,20,0.0,20,0.0
3001491,CS300014,20211,20254,20,20,0.0,20,0.0
3001491,CS300015,20211,20254,20,20,0.0,20,0.0
3001491,CS300016,20211,20254,20,20,0.0,20,0.0
3001491,CS300017,20211,20254,20,20,0.0,20,0.0
3001491,CS300018,20211,20254,20,20,0.0,20,0.0
3001491,CS300020,20211,20254,20,20,0.0,20,0.0
3001491,CS300021,20221,20221,1,20,0.95,1,0.0
3001491,CS300022,20211,20254,20,20,0.0,20,0.0
3001491,CS300024,20211,20254,20,20,0.0,20,0.0
3001491,CS300027,20211,20254,20,20,0.0,20,0.0
3001491,CS300028,20211,20254,20,20,0.0,20,0.0
3001491,CS300031,20211,20254,18,20,0.1,20,0.1
3001491,CS300036,20211,20244,16,20,0.2,16,0.0
3001491,CS300043,20211,20254,18,20,0.1,20,0.1
3001492,CS100001,20211,20254,20,20,0.0,20,0.0
3001492,CS100002,20211,20254,20,20,0.0,20,0.0
3001492,CS100003,20211,20254,20,20,0.0,20,0.0
3001492,CS100004,20211,20254,20,20,0.0,20,0.0
3001492,CS100005,20211,20254,20,20,0.0,20,0.0
3001492,CS100006,20211,20254,20,20,0.0,20,0.0
3001492,CS100007,20211,20254,20,20,0.0,20,0.0
3001492,CS100008,20211,20254,20,20,0.0,20,0.0
3001492,CS100009,20211,20254,20,20,0.0,20,0.0
3001492,CS100010,20211,20254,20,20,0.0,20,0.0
3001492,CS200002,20211,20254,20,20,0.0,20,0.0
3001492,CS200003,20211,20253,19,20,0.05,19,0.0
3001492,CS200005,20211,20254,20,20,0.0,20,0.0
3001492,CS200006,20211,20254,20,20,0.0,20,0.0
3001492,CS200007,20211,20254,20,20,0.0,20,0.0
3001492,CS200008,20211,20254,20,20,0.0,20,0.0
3001492,CS200016,20211,20254,20,20,0.0,20,0.0
3001492,CS200017,20211,20254,20,20,0.0,20,0.0
3001492,CS200024,20211,20254,20,20,0.0,20,0.0
3001492,CS200028,20211,20254,20,20,0.0,20,0.0
3001492,CS200029,20211,20254,20,20,0.0,20,0.0
3001492,CS200030,20211,20254,20,20,0.0,20,0.0
3001492,CS200031,20211,20254,20,20,0.0,20,0.0
3001492,CS200032,20234,20241,2,20,0.9,2,0.0
3001492,CS200033,20211,20254,17,20,0.15,20,0.15
3001492,CS200034,20211,20254,20,20,0.0,20,0.0
3001492,CS200037,20211,20254,20,20,0.0,20,0.0
3001492,CS300001,20211,20254,20,20,0.0,20,0.0
3001492,CS300002,20211,20254,20,20,0.0,20,0.0
3001492,CS300004,20211,20254,20,20,0.0,20,0.0
3001492,CS300006,20211,20254,20,20,0.0,20,0.0
3001492,CS300007,20211,20254,20,20,0.0,20,0.0
3001492,CS300008,20211,20254,19,20,0.05,20,0.05
3001492,CS300009,20211,20254,20,20,0.0,20,0.0
3001492,CS300010,20211,20254,20,20,0.0,20,0.0
3001492,CS300011,20211,20254,20,20,0.0,20,0.0
3001492,CS300014,20211,20254,20,20,0.0,20,0.0
3001492,CS300015,20211,20254,20,20,0.0,20,0.0
3001492,CS300016,20211,20254,20,20,0.0,20,0.0
3001492,CS300017,20211,20254,20,20,0.0,20,0.0
3001492,CS300018,20211,20254,20,20,0.0,20,0.0
3001492,CS300019,20211,20254,20,20,0.0,20,0.0
3001492,CS300020,20211,20254,20,20,0.0,20,0.0
3001492,CS300021,20211,20254,20,20,0.0,20,0.0
3001492,CS300022,20211,20254,20,20,0.0,20,0.0
3001492,CS300024,20211,20254,20,20,0.0,20,0.0
3001492,CS300027,20211,20254,20,20,0.0,20,0.0
3001492,CS300028,20211,20254,20,20,0.0,20,0.0
3001492,CS300029,20211,20254,20,20,0.0,20,0.0
3001492,CS300031,20211,20254,20,20,0.0,20,0.0
3001492,CS300032,20211,20254,20,20,0.0,20,0.0
3001492,CS300033,20211,20254,20,20,0.0,20,0.0
3001492,CS300035,20211,20254,20,20,0.0,20,0.0
3001492,CS300036,20211,20254,20,20,0.0,20,0.0
3001492,CS300043,20211,20254,20,20,0.0,20,0.0
3001493,CS100001,20211,20254,20,20,0.0,20,0.0
3001493,CS100002,20211,20254,20,20,0.0,20,0.0
3001493,CS100003,20211,20254,20,20,0.0,20,0.0
3001493,CS100004,20211,20254,20,20,0.0,20,0.0
3001493,CS100005,20211,20254,20,20,0.0,20,0.0
3001493,CS100006,20211,20254,20,20,0.0,20,0.0
3001493,CS100007,20211,20254,20,20,0.0,20,0.0
3001493,CS100008,20211,20254,20,20,0.0,20,0.0
3001493,CS100009,20211,20254,20,20,0.0,20,0.0
3001493,CS100010,20211,20254,20,20,0.0,20,0.0
3001493,CS200006,20211,20254,20,20,0.0,20,0.0
3001493,CS200007,20211,20254,20,20,0.0,20,0.0
3001493,CS200008,20214,20241,10,20,0.5,10,0.0
3001493,CS200016,20211,20254,20,20,0.0,20,0.0
3001493,CS200017,20211,20254,20,20,0.0,20,0.0
3001493,CS200019,20252,20254,3,20,0.85,3,0.0
3001493,CS200024,20224,20254,10,20,0.5,13,0.23076923076923078
3001493,CS200028,20211,20254,20,20,0.0,20,0.0
3001493,CS200029,20211,20254,20,20,0.0,20,0.0
3001493,CS200030,20211,20254,20,20,0.0,20,0.0
3001493,CS200033,20222,20232,3,20,0.85,5,0.4
3001493,CS200034,20211,20254,20,20,0.0,20,0.0
3001493,CS200037,20211,20254,12,20,0.4,20,0.4
3001493,CS300001,20211,20254,20,20,0.0,20,0.0
3001493,CS300002,20211,20254,20,20,0.0,20,0.0
3001493,CS300003,20252,20254,3,20,0.85,3,0.0
3001493,CS300004,20211,20254,20,20,0.0,20,0.0
3001493,CS300006,20211,20254,19,20,0.05,20,0.05
3001493,CS300007,20214,20223,4,20,0.8,4,0.0
3001493,CS300011,20211,20254,20,20,0.0,20,0.0
3001493,CS300014,20211,20254,20,20,0.0,20,0.0
3001493,CS300015,20211,20254,20,20,0.0,20,0.0
3001493,CS300016,20211,20254,20,20,0.0,20,0.0
3001493,CS300017,20254,20254,1,20,0.95,1,0.0
3001493,CS300018,20211,20254,20,20,0.0,20,0.0
3001493,CS300021,20211,20253,19,20,0.05,19,0.0
3001493,CS300022,20211,20254,20,20,0.0,20,0.0
3001493,CS300024,20211,20254,20,20,0.0,20,0.0
3001493,CS300027,20211,20242,14,20,0.3,14,0.0
3001493,CS300028,20211,20254,20,20,0.0,20,0.0
3001493,CS300031,20211,20254,20,20,0.0,20,0.0
3001493,CS300032,20211,20243,15,20,0.25,15,0.0
3001493,CS300033,20211,20254,20,20,0.0,20,0.0
3001493,CS300035,20211,20254,20,20,0.0,20,0.0
3001493,CS300043,20212,20254,13,20,0.35,19,0.3157894736842105
3001494,CS100001,20211,20254,20,20,0.0,20,0.0
3001494,CS100002,20211,20254,20,20,0.0,20,0.0
3001494,CS100003,20211,20254,20,20,0.0,20,0.0
3001494,CS100004,20211,20254,20,20,0.0,20,0.0
3001494,CS100005,20211,20254,20,20,0.0,20,0.0
3001494,CS100006,20211,20254,20,20,0.0,20,0.0
3001494,CS100007,20211,20254,20,20,0.0,20,0.0
3001494,CS100008,20211,20254,20,20,0.0,20,0.0
3001494,CS100009,20211,20254,20,20,0.0,20,0.0
3001494,CS100010,20211,20254,20,20,0.0,20,0.0
3001494,CS200001,20211,20254,20,20,0.0,20,0.0
3001494,CS200002,20211,20254,20,20,0.0,20,0.0
3001494,CS200003,20211,20254,20,20,0.0,20,0.0
3001494,CS200005,20211,20254,20,20,0.0,20,0.0
3001494,CS200006,20211,20254,20,20,0.0,20,0.0
3001494,CS200007,20211,20254,20,20,0.0,20,0.0
3001494,CS200008,20211,20254,20,20,0.0,20,0.0
3001494,CS200016,20211,20254,20,20,0.0,20,0.0
3001494,CS200017,20242,20254,7,20,0.65,7,0.0
3001494,CS200019,20211,20254,18,20,0.1,20,0.1
3001494,CS200024,20211,20254,20,20,0.0,20,0.0
3001494,CS200028,20211,20254,20,20,0.0,20,0.0
3001494,CS200029,20211,20254,20,20,0.0,20,0.0
3001494,CS200030,20211,20254,20,20,0.0,20,0.0
3001494,CS200032,20211,20254,20,20,0.0,20,0.0
3001494,CS200034,20211,20254,20,20,0.0,20,0.0
3001494,CS200037,20211,20254,20,20,0.0,20,0.0
3001494,CS300001,20211,20254,20,20,0.0,20,0.0
3001494,CS300002,20211,20254,20,20,0.0,20,0.0
3001494,CS300003,20211,20254,20,20,0.0,20,0.0
3001494,CS300004,20211,20254,17,20,0.15,20,0.15
3001494,CS300006,20211,20214,4,20,0.8,4,0.0
3001494,CS300007,20211,20254,20,20,0.0,20,0.0
3001494,CS300008,20211,20254,20,20,0.0,20,0.0
3001494,CS300009,20211,20254,20,20,0.0,20,0.0
3001494,CS300010,20211,20254,20,20,0.0,20,0.0
3001494,CS300011,20211,20254,20,20,0.0,20,0.0
3001494,CS300014,20211,20254,20,20,0.0,20,0.0
3001494,CS300015,20211,20254,20,20,0.0,20,0.0
3001494,CS300016,20211,20254,20,20,0.0,20,0.0
3001494,CS300017,20211,20254,20,20,0.0,20,0.0
3001494,CS300018,20211,20254,20,20,0.0,20,0.0
3001494,CS300019,20211,20254,20,20,0.0,20,0.0
3001494,CS300020,20211,20254,20,20,0.0,20,0.0
3001494,CS300021,20211,20254,20,20,0.0,20,0.0
3001494,CS300022,20211,20254,20,20,0.0,20,0.0
3001494,CS300024,20211,20254,20,20,0.0,20,0.0
3001494,CS300027,20211,20254,20,20,0.0,20,0.0
3001494,CS300028,20211,20254,20,20,0.0,20,0.0
3001494,CS300029,20211,20254,20,20,0.0,20,0.0
3001494,CS300031,20211,20213,3,20,0.85,3,0.0
3001494,CS300032,20211,20254,20,20,0.0,20,0.0
3001494,CS300033,20211,20254,20,20,0.0,20,0.0
3001494,CS300035,20211,20254,20,20,0.0,20,0.0
3001494,CS300036,20211,20254,20,20,0.0,20,0.0
3001494,CS300043,20212,20253,16,20,0.2,18,0.1111111111111111
3001495,CS100001,20211,20254,20,20,0.0,20,0.0
3001495,CS100002,20211,20254,20,20,0.0,20,0.0
3001495,CS100003,20211,20254,20,20,0.0,20,0.0
3001495,CS100004,20211,20254,20,20,0.0,20,0.0
3001495,CS100005,20211,20254,20,20,0.0,20,0.0
3001495,CS100006,20211,20254,20,20,0.0,20,0.0
3001495,CS100007,20211,20254,20,20,0.0,20,0.0
3001495,CS100008,20211,20254,20,20,0.0,20,0.0
3001495,CS100009,20211,20254,20,20,0.0,20,0.0
3001495,CS100010,20211,20254,20,20,0.0,20,0.0
3001495,CS200001,20253,20254,2,20,0.9,2,0.0
3001495,CS200005,20211,20254,20,20,0.0,20,0.0
3001495,CS200006,20211,20254,20,20,0.0,20,0.0
3001495,CS200007,20211,20254,20,20,0.0,20,0.0
3001495,CS200008,20211,20254,20,20,0.0,20,0.0
3001495,CS200016,20211,20254,20,20,0.0,20,0.0
3001495,CS200017,20211,20254,20,20,0.0,20,0.0
3001495,CS200019,20211,20254,4,20,0.8,20,0.8
3001495,CS200024,20211,20254,20,20,0.0,20,0.0
3001495,CS200025,20211,20254,20,20,0.0,20,0.0
3001495,CS200028,20211,20254,20,20,0.0,20,0.0
3001495,CS200029,20211,20254,19,20,0.05,20,0.05
3001495,CS200030,20211,20254,20,20,0.0,20,0.0
3001495,CS200031,20211,20254,20,20,0.0,20,0.0
3001495,CS200034,20211,20254,20,20,0.0,20,0.0
3001495,CS200037,20211,20254,20,20,0.0,20,0.0
3001495,CS300001,20211,20254,20,20,0.0,20,0.0
3001495,CS300002,20211,20254,20,20,0.0,20,0.0
3001495,CS300006,20254,20254,1,20,0.95,1,0.0
3001495,CS300007,20211,20213,3,20,0.85,3,0.0
3001495,CS300010,20211,20254,20,20,0.0,20,0.0
3001495,CS300011,20211,20254,20,20,0.0,20,0.0
3001495,CS300014,20211,20241,7,20,0.65,13,0.46153846153846156
3001495,CS300016,20211,20254,20,20,0.0,20,0.0
3001495,CS300017,20211,20254,20,20,0.0,20,0.0
3001495,CS300018,20211,20254,20,20,0.0,20,0.0
3001495,CS300019,20253,20254,2,20,0.9,2,0.0
3001495,CS300020,20213,20223,3,20,0.85,5,0.4
3001495,CS300021,20211,20254,20,20,0.0,20,0.0
3001495,CS300022,20211,20254,20,20,0.0,20,0.0
3001495,CS300024,20211,20212,2,20,0.9,2,0.0
3001495,CS300025,20211,20212,2,20,0.9,2,0.0
3001495,CS300026,20211,20254,16,20,0.2,20,0.2
3001495,CS300027,20211,20243,15,20,0.25,15,0.0
3001495,CS300028,20211,20254,17,20,0.15,20,0.15
3001495,CS300031,20211,20254,17,20,0.15,20,0.15
3001495,CS300032,20211,20254,19,20,0.05,20,0.05
3001495,CS300036,20211,20243,13,20,0.35,15,0.13333333333333333
3001495,CS300043,20211,20254,18,20,0.1,20,0.1
3001496,CS100001,20211,20254,20,20,0.0,20,0.0
3001496,CS100002,20211,20254,20,20,0.0,20,0.0
3001496,CS100003,20211,20254,20,20,0.0,20,0.0
3001496,CS100004,20211,20254,20,20,0.0,20,0.0
3001496,CS100005,20211,20254,20,20,0.0,20,0.0
3001496,CS100006,20211,20254,20,20,0.0,20,0.0
3001496,CS100008,20211,20254,20,20,0.0,20,0.0
3001496,CS100010,20211,20254,20,20,0.0,20,0.0
3001496,CS200006,20211,20254,20,20,0.0,20,0.0
3001496,CS200028,20211,20254,20,20,0.0,20,0.0
3001496,CS200030,20211,20254,20,20,0.0,20,0.0
3001496,CS300001,20211,20254,20,20,0.0,20,0.0
3001496,CS300002,20211,20254,20,20,0.0,20,0.0
3001496,CS300003,20214,20253,14,20,0.3,16,0.125
3001496,CS300004,20211,20254,20,20,0.0,20,0.0
3001496,CS300010,20214,20252,4,20,0.8,15,0.7333333333333333
3001496,CS300011,20211,20254,20,20,0.0,20,0.0
3001496,CS300014,20211,20254,20,20,0.0,20,0.0
3001496,CS300015,20211,20254,20,20,0.0,20,0.0
3001496,CS300016,20211,20254,20,20,0.0,20,0.0
3001496,CS300017,20211,20254,20,20,0.0,20,0.0
3001496,CS300018,20211,20254,20,20,0.0,20,0.0
3001496,CS300021,20211,20254,20,20,0.0,20,0.0
3001496,CS300022,20211,20254,20,20,0.0,20,0.0
3001496,CS300024,20211,20254,13,20,0.35,20,0.35
3001496,CS300026,20211,20254,20,20,0.0,20,0.0
3001496,CS300027,20211,20232,10,20,0.5,10,0.0
3001496,CS300028,20211,20254,20,20,0.0,20,0.0
3001496,CS300031,20211,20254,20,20,0.0,20,0.0
3001496,CS300032,20211,20254,17,20,0.15,20,0.15
3001496,CS300036,20211,20254,16,20,0.2,20,0.2
3001496,CS300043,20211,20243,6,20,0.7,15,0.6
3110001,CS100001,20211,20254,20,20,0.0,20,0.0
3110001,CS100008,20211,20234,12,20,0.4,12,0.0
3110001,CS100009,20211,20254,20,20,0.0,20,0.0
3110001,CS200001,20211,20254,20,20,0.0,20,0.0
3110001,CS300002,20211,20224,8,20,0.6,8,0.0
3110002,CS100001,20211,20254,20,20,0.0,20,0.0
3110002,CS100005,20211,20254,20,20,0.0,20,0.0
3110002,CS100007,20211,20242,14,20,0.3,14,0.0
3110002,CS100010,20211,20254,20,20,0.0,20,0.0
3110002,CS200001,20211,20254,20,20,0.0,20,0.0
3110002,CS200003,20251,20254,2,20,0.9,4,0.5
3110002,CS200028,20211,20254,20,20,0.0,20,0.0
3110002,CS300009,20211,20224,8,20,0.6,8,0.0
3110002,CS300018,20211,20254,20,20,0.0,20,0.0
3110003,CS100001,20211,20254,20,20,0.0,20,0.0
3110003,CS100005,20211,20254,20,20,0.0,20,0.0
3110003,CS100008,20211,20254,20,20,0.0,20,0.0
3110003,CS100009,20211,20254,20,20,0.0,20,0.0
3110003,CS100010,20211,20254,20,20,0.0,20,0.0
3110003,CS200001,20211,20254,20,20,0.0,20,0.0
3110003,CS200003,20211,20254,20,20,0.0,20,0.0
3110003,CS200005,20211,20254,20,20,0.0,20,0.0
3110003,CS200024,20253,20254,2,20,0.9,2,0.0
3110003,CS200028,20211,20254,20,20,0.0,20,0.0
3110003,CS200031,20211,20254,19,20,0.05,20,0.05
3110003,CS300002,20251,20254,4,20,0.8,4,0.0
3110003,CS300010,20253,20254,2,20,0.9,2,0.0
3110003,CS300011,20211,20254,20,20,0.0,20,0.0
3110004,CS100001,20211,20254,20,20,0.0,20,0.0
3110004,CS100010,20254,20254,1,20,0.95,1,0.0
3110004,CS200028,20211,20254,20,20,0.0,20,0.0
3110005,CS100001,20211,20254,20,20,0.0,20,0.0
3110005,CS100008,20253,20254,2,20,0.9,2,0.0
3110005,CS100009,20232,20243,6,20,0.7,6,0.0
3110005,CS100010,20211,20243,15,20,0.25,15,0.0
3110005,CS200001,20211,20254,20,20,0.0,20,0.0
3110005,CS200028,20211,20254,17,20,0.15,20,0.15
3110005,CS200031,20211,20233,11,20,0.45,11,0.0
3110005,CS300001,20211,20224,8,20,0.6,8,0.0
3110005,CS300011,20211,20254,20,20,0.0,20,0.0
3110006,CS100010,20211,20254,20,20,0.0,20,0.0
3110007,CS100001,20221,20254,16,20,0.2,16,0.0
3110007,CS100010,20232,20244,7,20,0.65,7,0.0
3110007,CS300010,20211,20233,11,20,0.45,11,0.0
3110008,CS100001,20211,20254,20,20,0.0,20,0.0
3110008,CS100003,20211,20254,20,20,0.0,20,0.0
3110008,CS100004,20211,20254,20,20,0.0,20,0.0
3110008,CS100005,20211,20254,20,20,0.0,20,0.0
3110008,CS100006,20211,20254,20,20,0.0,20,0.0
3110008,CS100007,20234,20254,9,20,0.55,9,0.0
3110008,CS100008,20211,20254,20,20,0.0,20,0.0
3110008,CS100009,20211,20254,20,20,0.0,20,0.0
3110008,CS100010,20211,20254,20,20,0.0,20,0.0
3110008,CS200001,20211,20254,20,20,0.0,20,0.0
3110008,CS200028,20211,20254,20,20,0.0,20,0.0
3110008,CS300001,20212,20212,1,20,0.95,1,0.0
3110008,CS300011,20211,20254,20,20,0.0,20,0.0
3110008,CS300020,20211,20254,20,20,0.0,20,0.0
3110008,CS300021,20211,20254,12,20,0.4,20,0.4
3110008,CS300028,20211,20254,20,20,0.0,20,0.0
3110009,CS100001,20211,20254,20,20,0.0,20,0.0
3110009,CS100004,20211,20254,20,20,0.0,20,0.0
3110009,CS100009,20221,20222,2,20,0.9,2,0.0
3110009,CS100010,20211,20254,20,20,0.0,20,0.0
3110009,CS300001,20211,20254,20,20,0.0,20,0.0
3110009,CS300011,20212,20224,6,20,0.7,7,0.14285714285714285
3110009,CS300028,20211,20254,18,20,0.1,20,0.1
3110010,CS100001,20211,20254,20,20,0.0,20,0.0
3110010,CS100004,20242,20242,1,20,0.95,1,0.0
3110010,CS100005,20211,20254,20,20,0.0,20,0.0
3110010,CS100008,20211,20254,20,20,0.0,20,0.0
3110010,CS100009,20211,20253,19,20,0.05,19,0.0
3110010,CS100010,20233,20254,10,20,0.5,10,0.0
3110010,CS200001,20211,20254,20,20,0.0,20,0.0
3110010,CS200003,20231,20254,12,20,0.4,12,0.0
3110010,CS200005,20251,20254,4,20,0.8,4,0.0
3110010,CS200028,20211,20254,20,20,0.0,20,0.0
3110010,CS200030,20211,20252,18,20,0.1,18,0.0
3110010,CS200031,20211,20254,20,20,0.0,20,0.0
3110010,CS300001,20211,20254,20,20,0.0,20,0.0
3110010,CS300007,20211,20254,13,20,0.35,20,0.35
3110010,CS300020,20211,20211,1,20,0.95,1,0.0
3110010,CS300021,20211,20254,20,20,0.0,20,0.0
3110010,CS300022,20211,20221,5,20,0.75,5,0.0
3110010,CS300029,20252,20254,3,20,0.85,3,0.0
3110010,CS300043,20211,20211,1,20,0.95,1,0.0
3110012,CS100001,20211,20254,20,20,0.0,20,0.0
3110012,CS100003,20211,20254,20,20,0.0,20,0.0
3110012,CS100004,20211,20254,20,20,0.0,20,0.0
3110012,CS100010,20211,20254,20,20,0.0,20,0.0
3110012,CS200001,20221,20253,10,20,0.5,15,0.3333333333333333
3110012,CS200005,20244,20254,5,20,0.75,5,0.0
3110012,CS200006,20244,20252,3,20,0.85,3,0.0
3110012,CS200025,20214,20214,1,20,0.95,1,0.0
3110012,CS300002,20224,20254,13,20,0.35,13,0.0
3110012,CS300010,20234,20234,1,20,0.95,1,0.0
3110013,CS100010,20211,20254,20,20,0.0,20,0.0
3110014,CS100001,20211,20254,20,20,0.0,20,0.0
3110014,CS100010,20211,20254,20,20,0.0,20,0.0
3110014,CS300020,20211,20241,11,20,0.45,13,0.15384615384615385
3110015,CS100004,20211,20254,20,20,0.0,20,0.0
3110015,CS100010,20211,20254,20,20,0.0,20,0.0
3110016,CS100001,20211,20254,20,20,0.0,20,0.0
3110016,CS100010,20211,20254,20,20,0.0,20,0.0
3110016,CS200005,20211,20254,20,20,0.0,20,0.0
3110016,CS300002,20211,20252,18,20,0.1,18,0.0
3110016,CS300043,20213,20213,1,20,0.95,1,0.0
3110017,CS100001,20211,20251,17,20,0.15,17,0.0
3110017,CS100010,20211,20254,20,20,0.0,20,0.0
3110017,CS300001,20253,20254,2,20,0.9,2,0.0
3110018,CS100001,20211,20254,20,20,0.0,20,0.0
3110018,CS100004,20211,20254,20,20,0.0,20,0.0
3110018,CS100010,20211,20254,20,20,0.0,20,0.0
3110018,CS200001,20222,20231,4,20,0.8,4,0.0
3110018,CS200028,20211,20254,20,20,0.0,20,0.0
3110018,CS300001,20211,20254,20,20,0.0,20,0.0
3110018,CS300010,20254,20254,1,20,0.95,1,0.0
3110018,CS300011,20211,20254,20,20,0.0,20,0.0
3110018,CS300015,20214,20254,17,20,0.15,17,0.0
3110018,CS300017,20211,20254,20,20,0.0,20,0.0
3110018,CS300020,20211,20232,10,20,0.5,10,0.0
3110018,CS300021,20252,20254,3,20,0.85,3,0.0
3110019,CS100001,20211,20254,20,20,0.0,20,0.0
3110019,CS100005,20214,20222,3,20,0.85,3,0.0
3110019,CS100009,20211,20254,15,20,0.25,20,0.25
3110019,CS100010,20211,20254,20,20,0.0,20,0.0
3110019,CS200034,20211,20231,9,20,0.55,9,0.0
3110019,CS300001,20211,20254,20,20,0.0,20,0.0
3110019,CS300017,20211,20254,20,20,0.0,20,0.0
3110019,CS300021,20234,20234,1,20,0.95,1,0.0
3110020,CS100001,20211,20254,20,20,0.0,20,0.0
3110020,CS100002,20211,20222,6,20,0.7,6,0.0
3110020,CS100003,20211,20224,8,20,0.6,8,0.0
3110020,CS100004,20233,20233,1,20,0.95,1,0.0
3110020,CS100007,20211,20242,14,20,0.3,14,0.0
3110020,CS100008,20211,20254,20,20,0.0,20,0.0
3110020,CS100010,20211,20254,20,20,0.0,20,0.0
3110020,CS200028,20211,20252,14,20,0.3,18,0.2222222222222222
3110020,CS200031,20211,20254,20,20,0.0,20,0.0
3110020,CS200032,20221,20254,16,20,0.2,16,0.0
3110020,CS300001,20211,20254,20,20,0.0,20,0.0
3110020,CS300002,20211,20254,20,20,0.0,20,0.0
3110020,CS300007,20211,20234,12,20,0.4,12,0.0
3110020,CS300010,20211,20221,5,20,0.75,5,0.0
3110020,CS300018,20211,20232,10,20,0.5,10,0.0
3110020,CS300035,20211,20254,20,20,0.0,20,0.0
3110020,CS300043,20242,20252,2,20,0.9,5,0.6
3110021,CS100001,20211,20254,20,20,0.0,20,0.0
3110021,CS100002,20212,20244,10,20,0.5,15,0.3333333333333333
3110021,CS100004,20211,20254,20,20,0.0,20,0.0
3110021,CS100006,20211,20254,20,20,0.0,20,0.0
3110021,CS100007,20211,20254,20,20,0.0,20,0.0
3110021,CS100008,20211,20242,9,20,0.55,14,0.35714285714285715
3110021,CS100009,20211,20254,20,20,0.0,20,0.0
3110021,CS100010,20211,20254,20,20,0.0,20,0.0
3110021,CS200016,20211,20254,20,20,0.0,20,0.0
3110021,CS200028,20211,20254,20,20,0.0,20,0.0
3110021,CS200031,20252,20254,3,20,0.85,3,0.0
3110021,CS300002,20211,20252,18,20,0.1,18,0.0
3110021,CS300011,20211,20212,2,20,0.9,2,0.0
3110022,CS100001,20211,20254,20,20,0.0,20,0.0
3110022,CS100010,20211,20254,20,20,0.0,20,0.0
3110022,CS200001,20211,20254,20,20,0.0,20,0.0
3110022,CS200003,20211,20254,20,20,0.0,20,0.0
3110022,CS200005,20211,20254,20,20,0.0,20,0.0
3110022,CS200025,20211,20254,20,20,0.0,20,0.0
3110022,CS300002,20214,20214,1,20,0.95,1,0.0
3110022,CS300028,20214,20241,10,20,0.5,10,0.0
3110023,CS100001,20211,20254,20,20,0.0,20,0.0
3110023,CS100010,20211,20254,20,20,0.0,20,0.0
3110023,CS300019,20211,20242,14,20,0.3,14,0.0
3110024,CS100001,20211,20254,20,20,0.0,20,0.0
3110024,CS100008,20211,20233,11,20,0.45,11,0.0
3110024,CS100010,20211,20254,20,20,0.0,20,0.0
3110024,CS200001,20242,20244,3,20,0.85,3,0.0
3110024,CS200003,20211,20254,20,20,0.0,20,0.0
3110024,CS200006,20251,20254,4,20,0.8,4,0.0
3110024,CS200031,20211,20254,20,20,0.0,20,0.0
3110024,CS300001,20211,20211,1,20,0.95,1,0.0
3110024,CS300011,20211,20254,20,20,0.0,20,0.0
3110024,CS300018,20223,20232,2,20,0.9,4,0.5
3110024,CS300020,20211,20254,20,20,0.0,20,0.0
3110024,CS300028,20211,20254,20,20,0.0,20,0.0
3110025,CS100001,20211,20254,20,20,0.0,20,0.0
3110025,CS300011,20242,20253,4,20,0.8,6,0.3333333333333333
3110025,CS300024,20231,20244,5,20,0.75,8,0.375
3110026,CS100001,20211,20242,14,20,0.3,14,0.0
3110026,CS100010,20211,20233,11,20,0.45,11,0.0
3110026,CS300011,20221,20233,5,20,0.75,7,0.2857142857142857
3110026,CS300020,20251,20254,4,20,0.8,4,0.0
3110027,CS100001,20211,20254,20,20,0.0,20,0.0
3110027,CS100004,20211,20224,8,20,0.6,8,0.0
3110027,CS100008,20211,20254,20,20,0.0,20,0.0
3110027,CS100009,20211,20254,20,20,0.0,20,0.0
3110027,CS100010,20211,20254,20,20,0.0,20,0.0
3110027,CS300011,20212,20232,6,20,0.7,9,0.3333333333333333
3110027,CS300021,20212,20254,19,20,0.05,19,0.0
3110028,CS100001,20211,20254,20,20,0.0,20,0.0
3110028,CS100003,20244,20254,5,20,0.75,5,0.0
3110028,CS100005,20213,20254,17,20,0.15,18,0.05555555555555555
3110028,CS100009,20211,20254,20,20,0.0,20,0.0
3110028,CS100010,20211,20254,20,20,0.0,20,0.0
